username,date,hashtags,mentions,retweets,favorites,text
Airdrop_Broadc,2020-03-06 17:49:05+00:00,#Wallet #official #Binance #Binance #Android #iOS #earn #bitcoinnews,@cctip_io,105,106," Giving away 25,000 $TWT (Trust Wallet Token) Trust Wallet is now the official cryptocurrency wallet of Binance. Secure Multi Coin Wallet for Android and iOS Refer a friend &amp; earn TWT! https://share.trustwallet.com/WHTGdlCLI cctip_io airdrop 0.002 ETH 200 bitcoinnews"
Slim15098256,2020-03-06 11:47:29+00:00,,@cctip_io,30,13,Trust wallet Token Airdrop (Binance) Get 100 TWT = $10 This project from number 1 exchange Binance. Update trust wallet or - Download wallet - Create Multi Coin wallet - Invite friends to earn more Enter https://share.trustwallet.com/VhWapttwv cctip_io Airdrop 100000 vya 50
Airdrop_Broadc,2020-03-06 09:48:09+00:00,#Wallet #official #Binance #Binance #TrustWalletToken,@cctip_io,81,74," Giving away 25,000 $TWT (Trust Wallet Token) Secure Multi Coin Wallet for Android and iOS Trust Wallet is now the official cryptocurrency wallet of Binance. Refer a friend &amp; earn TWT! https://share.trustwallet.com/WHTGdlCLI cctip_io airdrop 0.001 ETH 100 TrustWalletToken"
omgfin,2020-03-06 06:43:16+00:00,#Airdrop #cryptocurrency #bitcoin #bitcoin,@TrustWalletApp,1,3,"Trust Wallet Airdrop Listed. --- -&gt;Trust Wallet is a secure, open-source, decentralized and anonymous Ethereum wallet -&gt;Trust Wallet is airdropping 100 TWT tokens to new users. Claim your airdrop: https://ieoairdrop.omgfin.com TrustWalletApp $TWT cryptocurrency bitcoin"
cptn_crypt0,2020-03-06 02:01:41+00:00,#TWT,@cctip_io,28,4,$TWT Trust Wallet Token 100 TWT for Each Referral DOWNLOAD NOW https://share.trustwallet.com/xyuDgm cctip_io airdrop 3333333 VYA 333
1CryptoPodcast,2020-03-06 01:30:11+00:00,#TWT #TWT #BTC #BTC,@Binance_DEX @coinkit_,71,25, GET 100 FREE TWT TRUST WALLET TOKENS! https://share.trustwallet.com/M2cZQf TWT Will be listed on Binance_DEX soon. coinkit_ mon 10 200 BTC
mindleading,2020-03-05 22:49:37+00:00,#AirdropAlert #erc20 #airdrop #airdrops #crypto #BTC #BTC #Ethereum,,1,2,AirdropAlert GET $10 IN TRUST WALLET TOKEN (TWT) from binance`s trust wallet. erc20 airdrop airdrops crypto BTC Ethereum
daminibhatla1,2020-03-05 20:38:36+00:00,#Airdrop #CoronaVirusUpdate #AuratMarch #merajismmerimerzi #bitcoin #bitcoin #free,,0,2, TRUST wallet Airdrop Reward : 100 TWT Refferal : 100 TWT Link : https://share.trustwallet.com/xj80dZsIy • Download wallet • Creat wallet • Claim link above Binance Chain Token List Binance Soon CoronaVirusUpdate AuratMarch merajismmerimerzi bitcoin free
karrkarrz,2020-03-05 16:22:58+00:00,,,0,0,Read my Mar 5 Newsletter featuring “Invite A Friend. Earn Trust Wallet Token (TWT)” 
JayCue15,2020-03-05 16:15:24+00:00,,@cctip_io,56,22, Trust Wallet $TWT Airdrop!! 100 $TWT tokens https://share.trustwallet.com/pa6hJJ Accept promotion code or download the Trust Wallet if you dont have the app cctip_io draw 2000000 VYA 99
MrkiBobo,2020-03-05 14:20:21+00:00,,@cctip_io,35,17,Install Trust Wallet and take gift 100 TWT tokens ~10$(Trust wallet is now official cryptocurrency wallet of Binance) https://share.trustwallet.com/LrflMO cctip_io airdrop 2500000 VYA 123
scanzairdrop,2020-03-05 13:03:16+00:00,#airdrop #twt,,1,0,Trust wallet token airdrop twt Earn 100 Trust wallet token Use the link to create a new trust wallet And get 100 trust wallet tokens 
HaroonSabir9,2020-03-05 12:27:59+00:00,#Binance #Binance,@cctip_io,81,36, TrustWallet Token Airdrop Reward: 100 $TWT Referral: 100 $TWT Going to be listed on Binance Download Trust Wallet and Receive $TWT https://share.trustwallet.com/3obxSb cctip_io airdrop 0.0009 BCH 90
Vladysl87891127,2020-03-05 11:33:49+00:00,#BNB #BNB,,0,0,0x975558300CDE8B6a9345866004B909603a181127 BNB $TWT (Trust Wallet Token) 
1CryptoPodcast,2020-03-05 11:30:27+00:00,#TWT,@TrustWalletApp @coinkit_,57,21,I am really excited for TrustWalletApp and the release of their new token. Get 100 TWT Trust Wallet Tokens with this link. https://share.trustwallet.com/M2cZQf I'm not sure if I can take any credit for this but I did suggest it MONTHS ago. coinkit_ mon 5 100 btc
bjl5dsm,2020-03-05 08:58:37+00:00,,,0,0,Airdrop Trust Wallet | GANHE 100 TOKEN TWT | Carteira de Criptomoedas Oficial da Binance 
chadismyneym,2020-03-05 08:21:58+00:00,#TWT,,0,2,"Invite A Friend. Earn Trust Wallet Tokens TWT. Check out a few, possible use cases for TWT: - Discounts on DEX services &amp; purchasing crypto - Affiliate &amp; bounty rewards - DApp reviews &amp;promotions - Collectables Marketplace Earn 100 TWT token "
irencrypto,2020-03-05 07:59:50+00:00,#Trust_Wallet #TWT #Airdrop,@TrustWalletApp @binance @cctip_io,58,23,"TrustWalletApp mobile wallet, which was acquired by binance back in 2018, issues its $TWT tokens. Download Trust_Wallet to receive TWT tokens. https://share.trustwallet.com/u9rkGE Airdrop cctip_io draw 10000 MICRO 150"
KristinePong,2020-03-05 06:45:43+00:00,,,1,0, FREE 10$TRUST WALLET AIRDROP Utility Token Issued on Binance Chain Free 100 TWT ($10) +100 TWT ($10) Market- TWT Will be in Binance Https://share.trustwallet.com/OTsBSP . Install Trust Wallet . Create Wallet on trust Wallet . Done
gaksital95,2020-03-05 05:01:48+00:00,,,0,0,AIRDROP TRUST WALLET - BINANCE'S CASH MONEY The wallet platform of the Binance ecosystem is about to release TWT - Trust Wallet Token. There is currently a 100 TWT reward program for any brothers who follow these steps:
1CryptoPodcast,2020-03-05 04:59:00+00:00,,,0,1,TRUST WALLET REVIEW AND THEIR NEW TRUST TOKEN (TWT) 
FIatEarthMaps,2020-03-05 03:36:52+00:00,,,1,3,"Thanks to whoever it was that used the link! We both got 100 FREE $TWT tokens!! Thanks and remember, anyone can do it using my link! If you don't have Trust Wallet yet, My link: https://share.trustwallet.com/IcmFRz "
BDT365,2020-03-05 03:25:15+00:00,,,0,1,Great And Best Trust Wallet TWT Token.. I like this Project bnb1xtjstwx4n5watnv6fh9phlz6kdn4u96n7ghsee
lalang_bone,2020-03-05 03:15:55+00:00,,@cctip_io,20,12, New Airdrop : Trust wallet (TWT) Task Reward : 100 TWT Per Reffer : 100 TWT Token/Price: N/A Value can be $8 https://share.trustwallet.com/Nay3o8 cctip_io airdrop 1000000 AFDLT 25
SunSenR,2020-03-05 03:11:52+00:00,,,1,2, TRUST WALLET AIRDROP REWARD - 100 TWT VALUE - $10 (Listed Soon Binance Dex TASK - DOWNLOAD Wallet &amp; CREATE ACCOUNT (If You have Already Install This wallet please Update Your wallet REFER - YES Airdrop 100 TWT TOKEN CLAIM LINK: https://share.trustwallet.com/1sCbJ8
1CryptoPodcast,2020-03-05 02:19:10+00:00,#CRYPTO #GIVEAWAY #TWT #BTC #BTC,@TrustWalletApp @Binance_DEX @coinkit_,79,34,CRYPTO GIVEAWAY GET 100 FREE TWT TRUST WALLET TOKENS! Get Your 100 TWT with this link https://share.trustwallet.com/M2cZQf I'm excited for TrustWalletApp and their team. Will be listed on Binance_DEX soon. Get yours now!! coinkit_ mon 10 300 BTC
ReviewPd,2020-03-05 01:57:34+00:00,,,0,2,Trust wallet airdrop 100 TWT (token of Trust wallet) for new user .. https://share.trustwallet.com/N2Z5Lt
nriconalla,2020-03-05 01:14:32+00:00,,@cctip_io,25,11, TRUST Wallet Airdrop Free 100 TWT Tokens + 100 TWT Per Referral Link: https://share.trustwallet.com/fdI1Cu Download / Update your app Create wallet ( TWT ) Done cctip_io airdrop 200000 VYA 100
nsd380,2020-03-04 23:39:37+00:00,#XTZ #ATOM #TRON #WAVES #TWT,@cctip_io,10,7,Need a wallet to hold your crypto or NFTs? Also you can stake certain coins like XTZ ATOM TRON WAVES download Trustwallet and Use my referal and earn 100 TWT trust wallets tokens. https://share.trustwallet.com/Ola1h3 cctip_io airdrop 100 xyo 5
GainsAssociates,2020-03-04 22:24:16+00:00,#Tron #OKEX #Libra,,0,0," Tron(TRX) will get listed on Kraken as of March 5. OKEX will launch NEO/USD &amp; NEO/USDT perpetual swap contract as of March 5. Trust Wallet to issues its own token TWT ⁠ Libra, the digital currency scheduled to be released by the social media giant in 2020"
CXMiroCX,2020-03-04 21:03:23+00:00,#TWT,,0,0,"Learn more about cryptocurrencies and earn some Trust Wallet Token (TWT), which can be used within the app. Info: "
CXMiroCX,2020-03-04 20:57:49+00:00,#Free #TWT,@cctip_io,16,5,--- Invite a Friend Campaign --- Free Trust Wallet Token (TWT) The Trust Wallet team is happy to announce that we are running an “Invite a Friend” campaign. . Invite-Link: https://share.trustwallet.com/PtyXoP cctip_io airdrop 100000 vya 20
CryptoShakil,2020-03-04 20:53:21+00:00,#TWT #Airdrop #giveaway #crypto,@cctip_io,17,7,TWT airdop. Get 100 trustwallet tokens. Simply download app and thats all ! You get 100 tokens worth ~ 10$. No KYC. Grab it while you can. Get 100 TWT (Trust wallet tokens) free. Airdrop giveaway crypto https://share.trustwallet.com/qdtWLp cctip_io airdrop 100000 $VYA 50
Mcht_111,2020-03-04 20:20:18+00:00,#Cz,,0,0,"click on the link and download the wallet.. Don't forget trust wallet binance is official wallet ""TWT"" token can do serious things. With the help of Cz"
AnonTechTube,2020-03-04 19:14:33+00:00,,,0,0,Earn instantly 10$value of TWT token in Trust wallet with proof 
virtugranabr,2020-03-04 18:44:10+00:00,,@cctip_io,26,6,https://share.trustwallet.com/qZ6XiC Join the Trust Wallet. You and I will win 100 TWT tokens. It is an easy to use wallet. cctip_io airdrop 1000000 VYA 88
Safari2Crypto,2020-03-04 18:41:51+00:00,#TWT,@cctip_io,22,6,"Download Trust wallet &amp; invite Friends to Earn Trust Wallet Tokens $TWT. https://share.trustwallet.com/GWi4x8 Few, possible use cases for TWT: - Discounts on DEX services &amp; purchasing crypto - Affiliate &amp; bounty rewards - Collectables Marketplace cctip_io airdrop 1000000 VYA 200"
CryptoShakil,2020-03-04 18:26:15+00:00,#Binance #Binance,@cctip_io,16,5,Trust wallet Token Airdrop (Binance) Get 100 TWT = $10 This project from number 1 exchange Binance. Step-by-Step Guide $TWT Token Airdrop - Click: https://share.trustwallet.com/qdtWLp - Create Multi Coin wallet - Invite friends to earn more cctip_io airdrop 100000 $VYA 50
andre_batara,2020-03-04 17:51:50+00:00,,@cctip_io,15,7,"Dont miss it, just download or update your trust wallet and earn 100 TWT (trust wallet token). Soon will be list on binance https://share.trustwallet.com/ODpszP cctip_io airdrop 50000 VYA 50 retweet and get instan VYA "
Daryllautk,2020-03-04 16:54:37+00:00,,@TrustWalletApp,0,6,https://community.trustwallet.com/t/trust-wallet-token-twt/4187 Trust Wallet Token (TWT) is a utility token to incentivize all TrustWalletApp users. Potential Use Cases - Discounts on DEX services &amp; purchasing crypto - Affiliate &amp; bounty rewards - DApp reviews &amp; promotions - Collectables Marketplace
PpCrypto85,2020-03-04 16:17:50+00:00,,,2,2,TRUST WALLET AIRDROP Utility Token Issued on Binance Chain Free 100 TWT ($10) +100 TWT ($10) Market- TWT Will be in Binance Airdrop Link https://share.trustwallet.com/O86Asd Install Trust Wallet Create Wallet on trust Wallet Done Update your wallet if you have
ICO_Analytics,2020-03-04 16:12:19+00:00,,@binance,2,7,"Trust Wallet will have its own token TWT. Trust Wallet is a mobile wallet app acquired by binance in 2018. According to the recently released blog post a token will be distributed through referral campaigns, tasks within the app like staking, trading. https://community.trustwallet.com/t/trust-wallet-token-twt/4187"
premlangthabal,2020-03-04 14:22:36+00:00,,,0,0,FREE 100 TWT TOKEN FROM TRUST WALLET! EST VALUE - $25 NO KYC! JUST DOWNLOAD APPS AND CREATE WALLET! DOWNLOAD APPS: 
TrustWalletApp,2020-03-04 14:18:36+00:00,#TWT,,152,439,"Invite A Friend. Earn Trust Wallet Tokens $TWT. Check out a few, possible use cases for TWT: - Discounts on DEX services &amp; purchasing crypto - Affiliate &amp; bounty rewards - DApp reviews &amp;promotions - Collectables Marketplace Click for a quick guide. "
GetMoreCrypto,2020-03-04 13:38:16+00:00,#ico #token #altcoin #cryptocurrency #crypto #eth #bitcoin #bitcoin #ethereum #giveaway #btcusd #icos #tokens #airdrops #altcoins,,2,2,Do you have Trust Wallet? Download Trust Wallet and Get 100 FREE $TWT tokens here: https://share.trustwallet.com/rD0cyF ico token altcoin cryptocurrency crypto eth bitcoin ethereum giveaway btcusd icos tokens airdrops altcoins
nriconalla,2020-03-04 13:35:49+00:00,,@cctip_io,33,16, TRUST Wallet Airdrop Free 100 TWT Tokens + 100 TWT Per Referral Link: https://share.trustwallet.com/fdI1Cu Download / Update your app Create wallet ( TWT ) Done cctip_io airdrop 250000 VYA 150
JayCue15,2020-03-04 13:03:00+00:00,,@cctip_io,50,18, Trust Wallet $TWT Airdrop!! 100 $TWT tokens https://share.trustwallet.com/pa6hJJ Accept promotion code or download the Trust Wallet if you dont have the app cctip_io draw 2000000 VYA 99
Sagor7660,2020-03-04 11:02:12+00:00,,,5,6,Join & Create Trust wallet Reward : 100 Twt token https://share.trustwallet.com/F6ZYwd
nriconalla,2020-03-04 10:59:50+00:00,,@cctip_io,38,20, TRUST Wallet Airdrop Free 100 TWT Tokens + 100 TWT Per Referral Link: https://share.trustwallet.com/fdI1Cu Download / Update your app Create wallet ( TWT ) Done cctip_io airdrop 200000 VYA 50
He_man2007,2020-03-04 10:33:47+00:00,,@cctip_io,24,12,"Good news from official Binance wallet, Trust Wallet, has begun distributing tokens for referrals. 1. Sign up here : https://share.trustwallet.com/0YQ2ph 2. Register a new wallet get 100 TWT. Binance TWT listing expected soon cctip_io draw 100000 VYA 60"
dani_unss,2020-03-04 10:23:37+00:00,,@coinkit_,130,52,"The official Binance wallet, Trust Wallet, has begun distributing tokens for referrals. 1. Sign up at: https://share.trustwallet.com/vI7Ms6 2. Register a new wallet For each referral you also get 100 TWT. Binance TWT listing expected soon, therefore, hurry :) coinkit_ mon 30 400 BTC"
nriconalla,2020-03-04 09:34:38+00:00,,@cctip_io,23,11, TRUST Wallet Airdrop Free 100 TWT Tokens + 100 TWT Per Referral Link: https://share.trustwallet.com/fdI1Cu Download / Update your app Create wallet ( TWT ) Done cctip_io airdrop 200000 VYA 100
OKTmxh,2020-03-04 08:44:52+00:00,,,3,4, AIRDROP: 100 TWT = $10 by phone (TWT: Trust Wallet Token) Sign up at: https://share.trustwallet.com/n9S3gF And get 100 TWT. For each referral you also get 100 TWT. Instruction link: https://twitter.com/OKTmxh/status/1235122918788603904 You must install the referral link to receive 100 TWT
BanoshiBanamoto,2020-03-04 08:37:34+00:00,#airdrop,@coinkit_ @cctip_io,56,30,Trustwallet airdrop - takes 2 seconds! Get YOUR 100 Free TWT tokens! 1) Update your trust wallet app in Google Play Store https://play.google.com/store/apps/details?id=com.wallet.crypto.trustapp 2) Click this link below to get the Airdrop: https://share.trustwallet.com/cgb69k coinkit_ mon 1 500 tzc cctip_io airdrop 10000 vya 500
Thankgo73744828,2020-03-04 08:29:03+00:00,,@cctip_io,21,9,"The official Binance wallet, Trust Wallet, has begun distributing tokens for referrals. 1. Sign up at: https://share.trustwallet.com/HxU0bJ 2. Register a new wallet For each referral you also get 100 TWT. Binance TWT listing expected soon, therefore, hurry :) cctip_io draw 1000000 VYA 100"
dani_unss,2020-03-04 08:26:09+00:00,,@cctip_io,21,11,"The official Binance wallet, Trust Wallet, has begun distributing tokens for referrals. 1. Sign up at: https://share.trustwallet.com/vI7Ms6 2. Register a new wallet For each referral you also get 100 TWT. Binance TWT listing expected soon, therefore, hurry :) cctip_io Airdrop 100000 VYA 100"
Thisisl03252149,2020-03-04 08:23:27+00:00,,@cctip_io,32,12,"The official Binance wallet, Trust Wallet, has begun distributing tokens for referrals. 1. Sign up at: https://share.trustwallet.com/HxU0bJ 2. Register a new wallet For each referral you also get 100 TWT. Binance TWT listing expected soon, therefore, hurry :) cctip_io draw 1000000 VYA 100"
Oluwaisinvolv12,2020-03-04 08:19:43+00:00,,@cctip_io,36,15,"The official Binance wallet, Trust Wallet, has begun distributing tokens for referrals. 1. Sign up at: https://share.trustwallet.com/HxU0bJ 2. Register a new wallet For each referral you also get 100 TWT. Binance TWT listing expected soon, therefore, hurry :) cctip_io draw 1000000 VYA 100"
FeelingCute86,2020-03-04 07:00:16+00:00,,@cctip_io,34,12,TRUST Wallet launched it's new token : TWT Get 100 TRUST WALLET TOKEN from Trust Wallet Airdrops Download Trust Wallet and get your share of 100 TWT from airdrop. https://share.trustwallet.com/J9i2HJ cctip_io airdrop 5570 MICRO 50
Djkamranbaloch,2020-03-04 06:51:44+00:00,,@TrustWalletApp @cctip_io,55,29,"Hi friends. If you are not using TrustWalletApp then you are missing Half of the climax. Join now , download or upgrade and be rewarded TWT ( Trust Wallet Token) Link: https://share.trustwallet.com/ukXvdU cctip_io airdrop 1000000 VYA 250"
MGokhanA,2020-03-04 06:05:06+00:00,,@cctip_io,19,10,"The official Binance wallet, Trust Wallet, begin distributing tokens for referrals. 1. Sign up at: http://share.trustwallet.com/VxZ8an 2. Register a new wallet For each referral you also get 100 TWT. Binance TWT listing expected soon, therefore, hurry :) cctip_io airdrop 100000 VYA 200"
FeelingCute86,2020-03-04 05:19:52+00:00,,@cctip_io,21,7,TRUST Wallet launched it's new token : TWT Get 100 TRUST WALLET TOKEN from Trust Wallet Airdrops Download Trust Wallet and get your share of 100 TWT from airdrop. https://share.trustwallet.com/J9i2HJ cctip_io airdrop 10 cUSD 25
dani_unss,2020-03-04 05:03:01+00:00,,@coinkit_,126,59,"The official Binance wallet, Trust Wallet, has begun distributing tokens for referrals. 1. Sign up at: https://share.trustwallet.com/vI7Ms6 2. Register a new wallet For each referral you also get 100 TWT. Binance TWT listing expected soon, therefore, hurry :) coinkit_ mon 50 200 BTC"
CrisAden19,2020-03-04 04:50:18+00:00,,@cctip_io,11,5,Wallet launched it's new token : TWT Get 100 TRUST WALLET TOKEN from Trust Wallet Airdrops Download Trust Wallet and get your share of 100 TWT from airdrop. https://share.trustwallet.com/MG4ne5 cctip_io airdrop 40000 VYA 100
nriconalla,2020-03-04 03:32:19+00:00,,@cctip_io,25,9, TRUST Wallet Airdrop Free 100 TWT Tokens Link: https://share.trustwallet.com/fdI1Cu Download / Update your app Create wallet ( TWT ) Done cctip_io airdrop 150000 VYA 75
Accretia101,2020-03-04 03:22:28+00:00,,@coinkit_,60,21,"Get your 100 Free TWT tokens! 1)Update your trust wallet app in Google Play Store https://play.google.com/store/apps/details?id=com.wallet.crypto.trustapp 2)Click this link below: https://share.trustwallet.com/zVkEV1 Note (No bonus, no click) coinkit_ mon 1 100 tzc"
hunter_boi101,2020-03-04 02:59:04+00:00,,@cctip_io,69,29,Trust Wallet Token (TWT) 100 TWT AIRDROP = 100 TWT each expectation price 100 TWT = $10 DOWNLOAD WALLET NOW: https://share.trustwallet.com/V3Y1BH cctip_io airdrop 100 BZH 100
Valuater_PNG,2020-03-04 02:43:31+00:00,,,0,0,"airdrop trust wallet, the estimation based on the info I got is 2-10 $/ 100 Trust Wallet Token (TWT), if that's true I think it's good for those who want to follow open this link : "
FeelingCute86,2020-03-04 02:42:38+00:00,,@cctip_io,40,18,Wallet launched it's new token : TWT Get 100 TRUST WALLET TOKEN from Trust Wallet Airdrops Download Trust Wallet and get your share of 100 TWT from airdrop. https://share.trustwallet.com/J9i2HJ cctip_io airdrop 1100 BZH 50
PoisonI96460421,2020-03-04 01:31:16+00:00,,,0,2, TRUST WALLET AIRDROP FREE 100 TWT 100 PER REFF CLICK LINK https://share.trustwallet.com/nVgQQW DOWNLOAD APP FOR THOSE WHO DOESNT HAVE TRUST WALLET YET OPEN APP OR UPDATE UP FOR THE EXISTING USERS SHARE TO EARN MORE TOKEN NO PRICE YET
rudialgib,2020-03-04 00:19:32+00:00,,,2,2, Trust wallet (TWT) Reward : 100 TWT (~N/A) Referral +100 TWT Soon List on Binance DEX Download Here : https://share.trustwallet.com/OlnYmn Download Trust wallet App Register Save Your Mnemonic Phrase Login TWT Tokens will be distributed after Refer Success
nriconalla,2020-03-03 23:28:32+00:00,,@cctip_io,29,11, TRUST Wallet Airdrop Free 100 TWT Tokens Link: https://share.trustwallet.com/fdI1Cu Download / Update your app Create wallet ( TWT ) Done cctip_io airdrop 200000 VYA 100
nriconalla,2020-03-03 23:27:45+00:00,,@cctip_io,22,9, TRUST Wallet Airdrop Free 100 TWT Tokens Link: https://share.trustwallet.com/fdI1Cu Download / Update your app Create wallet ( TWT ) Done cctip_io airdrop 100000 VYA 25
Airdrop3w,2020-03-03 22:34:28+00:00,,,0,0, Trust Wallet Airdrop INSTANT 100 TWT Token =10$Binance DEX Listed Soon 
cptn_crypt0,2020-03-03 18:34:14+00:00,#TWT,@cctip_io,34,16,$TWT Trust Wallet Token 100 TWT for Each Referral DOWNLOAD NOW https://share.trustwallet.com/xyuDgm cctip_io airdrop 3333333 VYA 333
TokenAirdrop9,2020-03-03 18:27:53+00:00,,@cctip_io,40,17,TWT TRUST WALLET TOKEN https://share.trustwallet.com/jkfK31 cctip_io airdrop 5000000 VYA 50
